id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan
288217473,UD. Oniel Anggara,Perdagangan,84.0,87.0,3528464.0,43212003.0,Shopee,671.0,Belum Terdaftar,2018,39683539.0,513000000.0,671.0
288217474,UD. Udin Nusa,Kesehatan,8.0,28.0,5285138.0,36657021.0,Shopee,733.0,Terdaftar,2000,31371883.0,108000000.0,733.0
288217475,UD. Jordi Sukarela,Jasa,59.0,46.0,7758478.0,47244412.0,Website Sendiri,765.0,Belum Terdaftar,2002,39485934.0,315000000.0,765.0
288217476,UD. Mega Tunggal,Pendidikan,55.0,86.0,9086816.0,32516869.0,Shopee,378.0,Terdaftar,2000,23430053.0,423000000.0,378.0
288217477,UD. Rahmat Widhi,Perdagangan,3.0,43.0,9108956.0,17405548.0,Website Sendiri,487.0,Belum Terdaftar,2009,8296592.0,138000000.0,487.0
288217478,UD. Salsa Trisula,Jasa,9.0,53.0,9218781.0,44811722.0,Shopee,903.0,Terdaftar,2012,35592941.0,186000000.0,903.0
288217479,UD. Yasir Bratadikara,Kesehatan,77.0,31.0,8557298.0,32078811.0,Website Sendiri,504.0,Belum Terdaftar,2002,23521513.0,324000000.0,504.0
288217480,UD. Fauzan Jagad,Perdagangan,88.0,58.0,8653012.0,27812706.0,Bukalapak,449.0,Belum Terdaftar,2009,19159694.0,438000000.0,449.0
288217481,UD. Okta Cahyaningrat,Kesehatan,75.0,29.0,3139399.0,42552681.0,Website Sendiri,56.0,Belum Terdaftar,2005,39413282.0,312000000.0,56.0
288217482,UD. Odie Wijaya,Perdagangan,91.0,70.0,777306.0,4893186.0,Tokopedia,948.0,Terdaftar,2016,4115880.0,483000000.0,948.0
288217483,UD. Ciko Bagaskara,Pendidikan,42.0,88.0,9783284.0,43640244.0,Lazada,387.0,Terdaftar,2016,33856960.0,390000000.0,387.0
288217484,UD. Gadis Ayodya,Pendidikan,52.0,28.0,576981.0,8150683.0,Lazada,134.0,Belum Terdaftar,2014,7573702.0,240000000.0,134.0
288217485,UD. Hasna Dewangga,Jasa,8.0,88.0,7559513.0,15213185.0,Tokopedia,521.0,Terdaftar,2003,7653672.0,288000000.0,521.0
288217486,UD. Habib Lintang,Perdagangan,63.0,82.0,874146.0,10653100.0,Bukalapak,612.0,Terdaftar,2010,9778954.0,435000000.0,612.0
288217487,UD. Candra Raharja,Pendidikan,95.0,43.0,3314401.0,12240011.0,Bukalapak,289.0,Belum Terdaftar,2022,8925610.0,414000000.0,289.0
288217488,UD. Berlian Bratadikara,Perdagangan,13.0,84.0,586450.0,41294895.0,Shopee,755.0,Belum Terdaftar,2022,40708445.0,291000000.0,755.0
288217489,UD. Nadia Sudharmo,Kesehatan,38.0,87.0,8401307.0,39972037.0,Bukalapak,298.0,Terdaftar,2007,31570730.0,375000000.0,298.0
288217490,UD. Jihan Ceria,Perdagangan,73.0,37.0,8841812.0,49551025.0,Shopee,84.0,Belum Terdaftar,2003,40709213.0,330000000.0,84.0
288217491,UD. Lidya Padi,Pendidikan,73.0,32.0,6668542.0,31384424.0,Shopee,306.0,Belum Terdaftar,2020,24715882.0,315000000.0,306.0
288217492,UD. Kirana Wacana,Jasa,0.0,89.0,8701546.0,24722084.0,Website Sendiri,586.0,Terdaftar,2021,16020538.0,267000000.0,586.0
288217493,UD. Yoga Purnama,Perdagangan,83.0,39.0,7211243.0,29859917.0,Shopee,78.0,Belum Terdaftar,2023,22648674.0,366000000.0,78.0
288217494,UD. Zahra Permai,Jasa,17.0,12.0,1948759.0,20503382.0,Bukalapak,206.0,Belum Terdaftar,2010,18554623.0,87000000.0,206.0
288217495,UD. Nisa Agastya Erlangga,Jasa,40.0,1.0,1089686.0,27849355.0,Bukalapak,56.0,Belum Terdaftar,2002,26759669.0,123000000.0,56.0
288217496,UD. Kiki Hilir Inten,Perdagangan,60.0,42.0,4931059.0,1846311.0,Shopee,985.0,Terdaftar,2005,-3084748.0,306000000.0,985.0
288217497,UD. Putri Pramudita,Kesehatan,34.0,64.0,9327237.0,40710060.0,Website Sendiri,893.0,Terdaftar,2010,31382823.0,294000000.0,893.0
288217498,UD. Jibril Baskara Kirana,Kesehatan,71.0,33.0,7770062.0,9075337.0,Tokopedia,307.0,Terdaftar,2022,1305275.0,312000000.0,307.0
288217499,UD. Chika Merdeka,Kesehatan,75.0,57.0,9038039.0,39252614.0,Shopee,794.0,Belum Terdaftar,2001,30214575.0,396000000.0,794.0
288217500,UD. Heri Baru,Jasa,33.0,19.0,7673178.0,2572231.0,Website Sendiri,896.0,Belum Terdaftar,2023,-5100947.0,156000000.0,896.0
288217501,UD. Esa Pramana,Pendidikan,97.0,0.0,9148502.0,21694778.0,Lazada,107.0,Belum Terdaftar,2000,12546276.0,291000000.0,107.0
288217502,UD. Hendra Arya,Kesehatan,32.0,40.0,9118845.0,30462352.0,Bukalapak,247.0,Belum Terdaftar,2022,21343507.0,216000000.0,247.0
288217503,UD. Kamil Pagi,Perdagangan,20.0,25.0,5342293.0,10893046.0,Tokopedia,847.0,Terdaftar,2021,5550753.0,135000000.0,847.0
288217504,UD. Niken Bratadikara,Jasa,21.0,61.0,6355738.0,34952936.0,Tokopedia,776.0,Terdaftar,2005,28597198.0,246000000.0,776.0
288217505,UD. Inten Sukma,Pendidikan,68.0,83.0,9598306.0,14059549.0,Tokopedia,113.0,Terdaftar,2023,4461243.0,453000000.0,113.0
288217506,UD. Odie Mardika Eren,Jasa,23.0,81.0,8641795.0,5884114.0,Lazada,881.0,Terdaftar,2022,-2757681.0,312000000.0,881.0
288217507,UD. Binar Wiratama Zahira,Perdagangan,49.0,39.0,9452256.0,3372393.0,Bukalapak,473.0,Terdaftar,2003,-6079863.0,264000000.0,473.0
288217508,UD. Salsa Utama,Kesehatan,22.0,99.0,2341345.0,34207293.0,Tokopedia,547.0,Belum Terdaftar,2006,31865948.0,363000000.0,547.0
unknown,UD. Chiko Darma,Jasa,61.0,93.0,6841134.0,9852287.0,Bukalapak,999.0,Terdaftar,2014,3011153.0,462000000.0,999.0
288217510,UD. Cinta Prajurit,Kesehatan,25.0,91.0,6040239.0,14611176.0,Bukalapak,209.0,Terdaftar,2004,12810769.4,348000000.0,209.0
288217511,UD. Jasmine Wisesa,Perdagangan,49.0,17.0,2972108.0,25725477.0,Lazada,881.0,Data tidak tersedia,2001,22753369.0,198000000.0,881.0
288217512,UD. Clarissa Siang,Kesehatan,61.0,28.0,8834174.0,38045509.0,Lazada,540.0,Belum Terdaftar,2001,29211335.0,267000000.0,540.0
288217513,UD. Tegar Wijaksana,Kesehatan,13.0,97.0,7912779.0,6120638.0,Lazada,958.0,Terdaftar,2005,-1792141.0,330000000.0,958.0
288217514,UD. Utha Cinta,Pendidikan,28.0,41.0,2636966.0,7388235.0,Lazada,451.0,Terdaftar,2007,4751269.0,207000000.0,451.0
288217515,UD. Qasya Resaputra,Jasa,42.0,25.0,1478509.0,13577842.0,Lazada,68.0,Terdaftar,2016,12099333.0,201000000.0,68.0
288217516,UD. Farhan Wisnu,Pendidikan,10.0,90.0,7681651.0,41410744.0,Shopee,77.0,Belum Terdaftar,2002,33729093.0,300000000.0,77.0
288217517,UD. Indira Tengah,Perdagangan,62.0,94.0,3514125.0,11997617.0,Shopee,386.0,Terdaftar,2004,8483492.0,468000000.0,386.0
288217518,UD. Yasir Madani,Jasa,87.0,92.0,9509916.0,21927771.0,Website Sendiri,278.0,Belum Terdaftar,2001,12417855.0,537000000.0,278.0
288217519,UD. Chintya Arya,Perdagangan,53.0,12.0,6877278.0,25670177.0,Bukalapak,392.0,Terdaftar,2012,18792899.0,195000000.0,392.0
288217520,UD. Marsya Kamajaya,Pendidikan,46.0,99.0,971497.0,15889696.0,Website Sendiri,659.0,Belum Terdaftar,2010,14918199.0,435000000.0,659.0
288217521,UD. Utami Kencana Mario,Jasa,71.0,58.0,3666755.0,9413692.0,Bukalapak,574.0,Belum Terdaftar,2002,5746937.0,387000000.0,574.0
288217522,UD. Raka Mandala,Perdagangan,4.0,48.0,8937372.0,4176275.0,Bukalapak,538.0,Terdaftar,2024,-4761097.0,156000000.0,538.0
288217523,UD. Hilmiyah Karya Nayla,Kesehatan,24.0,32.0,7220240.0,16950196.0,Tokopedia,581.0,Terdaftar,2011,9729956.0,168000000.0,581.0
288217524,UD. Yaniar Tirta Berlian,Pendidikan,36.0,6.0,6956380.0,25790163.0,Bukalapak,869.0,Belum Terdaftar,2024,18833783.0,282000000.0,869.0
288217525,UD. Koko Wetan,Pendidikan,89.0,25.0,5534538.0,19396271.0,Lazada,827.0,Terdaftar,2004,13861733.0,342000000.0,827.0
288217526,UD. Karim Madusari,Kesehatan,58.0,96.0,7094446.0,35503210.0,Lazada,363.0,Terdaftar,2015,28408764.0,462000000.0,363.0
288217527,UD. Evan Satria,Pendidikan,31.0,49.0,4926914.0,23080564.0,Tokopedia,862.0,Terdaftar,2013,18153650.0,240000000.0,862.0
288217528,UD. Laila Cinta,Pendidikan,16.0,18.0,1413992.0,9088390.0,Shopee,197.0,Belum Terdaftar,2008,7674398.0,102000000.0,197.0
288217529,UD. Winda Mahkota,Jasa,47.0,65.0,2667928.0,4067288.0,Shopee,322.0,Terdaftar,2023,1399360.0,336000000.0,322.0
288217530,UD. Najwa Bima,Pendidikan,64.0,47.0,7877963.0,31514230.0,Shopee,367.0,Belum Terdaftar,2001,23636267.0,333000000.0,367.0
288217531,UD. Baim Utama Pipit,Kesehatan,44.0,98.0,8557870.0,17741772.0,Lazada,249.0,Belum Terdaftar,2007,9183902.0,426000000.0,249.0
288217532,UD. Qira Suci,Kesehatan,65.0,21.0,3904323.0,26596718.0,Tokopedia,340.0,Belum Terdaftar,2016,22692395.0,258000000.0,340.0
288217533,UD. Ojan Sangga,Kesehatan,43.0,23.0,914900.0,46177825.0,Shopee,372.0,Terdaftar,2013,45262925.0,198000000.0,372.0
288217534,UD. Silvi Mayang,Perdagangan,70.0,32.0,6006890.0,39436881.0,Lazada,964.0,Terdaftar,2005,33429991.0,306000000.0,964.0
288217535,UD. Heri Pagi,Perdagangan,69.0,65.0,5741073.0,18945983.0,Shopee,579.0,Belum Terdaftar,2018,13204910.0,402000000.0,754.0
288217536,UD. Balqis Bahagia,Perdagangan,62.0,70.0,5109774.0,24385583.0,Tokopedia,284.0,Terdaftar,2000,19275809.0,396000000.0,284.0
288217537,UD. Echa Kulon,Perdagangan,24.0,29.0,7879687.0,44209069.0,Website Sendiri,480.0,Belum Terdaftar,2020,36329382.0,246000000.0,480.0
288217538,UD. Hendra Darma,Pendidikan,8.0,35.0,5338197.0,43350095.0,Lazada,182.0,Terdaftar,2008,38011898.0,129000000.0,376.2
288217539,UD. Putri Agung Alma,Jasa,51.0,6.0,4184349.0,30845421.0,Website Sendiri,305.0,Belum Terdaftar,2023,26661072.0,171000000.0,305.0
288217540,UD. Widya Adikara,Jasa,44.0,72.0,6413389.0,23210467.0,Lazada,997.0,Belum Terdaftar,2023,16797078.0,348000000.0,997.0
288217541,UD. Abdi Karya,Kesehatan,20.0,87.0,2040268.0,45362087.0,Tokopedia,92.0,Terdaftar,2014,43321819.0,321000000.0,92.0
288217542,UD. Alya Dewangga Bambang,Jasa,22.0,23.0,4753601.0,30216098.0,Bukalapak,172.0,Belum Terdaftar,2011,25462497.0,135000000.0,172.0
288217543,UD. Fauzan Luhur Lintang,Kesehatan,92.0,42.0,8148778.0,3199762.0,Shopee,36.0,Belum Terdaftar,2015,-4949016.0,402000000.0,36.0
288217544,UD. Shinta Setia,Perdagangan,11.0,88.0,6228852.0,40879059.0,Tokopedia,100.0,Terdaftar,2021,34650207.0,297000000.0,100.0
288217545,UD. Riyan Rejo,Kesehatan,39.0,42.0,9095447.0,26270096.0,Tokopedia,221.0,Belum Terdaftar,2012,17174649.0,243000000.0,221.0
288217546,UD. Icha Senja Hesti,Perdagangan,14.0,60.0,5287799.0,27224296.0,Bukalapak,606.0,Belum Terdaftar,2013,21936497.0,222000000.0,606.0
288217547,UD. Pio Agung,Pendidikan,21.0,3.0,5090432.0,10123202.0,Tokopedia,569.0,Belum Terdaftar,2010,5032770.0,72000000.0,569.0
288217548,UD. Ulya Kelana,Pendidikan,25.0,55.0,5142508.0,28611140.0,Bukalapak,533.0,Belum Terdaftar,2022,23468632.0,240000000.0,533.0
288217549,UD. Pipit Brata,Perdagangan,40.0,2.0,3881312.0,35788761.0,Website Sendiri,471.6,Belum Terdaftar,2009,31907449.0,126000000.0,956.0
288217550,UD. Zidan Mahkota Yana,Perdagangan,3.0,16.0,2025003.4,37244625.0,Tokopedia,393.0,Belum Terdaftar,2003,35509633.0,57000000.0,393.0
288217551,UD. Sari Suryaatmaja,Jasa,70.0,76.0,8330592.0,43943014.0,Tokopedia,289.0,Terdaftar,2022,35612422.0,438000000.0,289.0
288217552,UD. Jihan Mardika,Jasa,23.0,97.0,5696241.0,29394616.0,Bukalapak,700.0,Terdaftar,2006,23698375.0,360000000.0,700.0
288217553,UD. Omar Bratadikara,Kesehatan,4.0,98.0,4638452.0,48669548.0,Lazada,450.0,Belum Terdaftar,2000,44031096.0,306000000.0,450.0
288217554,UD. Livia Berkarya,Perdagangan,94.0,8.0,3920569.0,26171301.0,Website Sendiri,853.0,Belum Terdaftar,2003,22250732.0,306000000.0,853.0
288217555,UD. Novi Kusuma,Kesehatan,81.0,55.0,3474027.0,5140876.0,Bukalapak,928.0,Belum Terdaftar,2021,1666849.0,408000000.0,928.0
288217556,UD. Fatiah Kayastha,Kesehatan,27.0,75.0,762719.0,16474103.0,Website Sendiri,631.0,Belum Terdaftar,2013,15711384.0,306000000.0,631.0
288217557,UD. Panji Sundawa,Jasa,44.0,98.0,2490684.0,23973331.0,Shopee,112.0,Terdaftar,2019,21482647.0,426000000.0,112.0
288217558,UD. Qasya Jagadmaya,Perdagangan,51.0,54.0,4923390.0,6139629.0,Bukalapak,123.0,Terdaftar,2004,1216239.0,315000000.0,123.0
288217559,UD. Fahmi Nirmala,Jasa,45.0,20.0,5393330.0,34766245.0,Shopee,456.0,Belum Terdaftar,2011,29372915.0,195000000.0,456.0
288217560,UD. Hilmiyah Santosa,Pendidikan,46.0,38.0,9629601.0,27542940.0,Website Sendiri,594.2,Belum Terdaftar,2023,17913339.0,252000000.0,82.0
288217561,UD. Aqila Prajurit,Pendidikan,98.0,97.0,9586399.0,14611180.0,Bukalapak,839.0,Data tidak tersedia,2022,5024781.0,585000000.0,839.0
288217562,UD. Nisa Utama,Perdagangan,44.0,36.0,1867620.0,29274020.0,Website Sendiri,660.0,Belum Terdaftar,2023,27406400.0,240000000.0,660.0
288217563,UD. Gisel Cendana,Kesehatan,80.0,79.0,3274033.0,18378060.0,Tokopedia,318.0,Belum Terdaftar,2022,15104027.0,477000000.0,318.0
288217564,UD. Jihan Bijaksana,unknown,60.0,41.0,5508176.0,14779385.0,Lazada,802.0,Belum Terdaftar,2002,9271209.0,303000000.0,630.6
288217565,UD. Gerry Radhitya,Kesehatan,18.0,91.0,5433497.0,24026435.0,Bukalapak,433.0,Terdaftar,2021,18592938.0,327000000.0,433.0
288217566,UD. Pandu Jagadmaya,Perdagangan,42.0,58.0,929766.0,44977789.0,Lazada,826.0,Terdaftar,2001,44048023.0,300000000.0,826.0
288217567,UD. Laila Gandewa,Kesehatan,24.0,21.0,3527343.0,8719054.0,Bukalapak,800.0,Terdaftar,2001,5191711.0,135000000.0,800.0
288217568,UD. Santi Wicaksana,Pendidikan,3.0,69.0,1312350.0,45845066.0,Website Sendiri,696.0,Belum Terdaftar,2010,44532716.0,216000000.0,696.0
288217569,UD. Qisya Rejo,Kesehatan,32.0,99.0,9850370.0,19495765.0,Bukalapak,133.0,Belum Terdaftar,2022,9645395.0,393000000.0,133.0
288217570,UD. Ziva Wangi Jojo,Pendidikan,33.0,39.0,8156846.0,42299563.0,Lazada,154.0,Belum Terdaftar,2003,34142717.0,216000000.0,154.0
288217571,UD. Zidan Suryaatmaja,Pendidikan,30.0,85.0,5324895.0,42453043.0,Shopee,506.0,Belum Terdaftar,2008,37128148.0,345000000.0,506.0
288217572,UD. Wulan Resmi,Perdagangan,90.0,8.0,2156320.0,48749777.0,Tokopedia,343.0,Terdaftar,2024,46593457.0,294000000.0,343.0
288217573,UD. Panji Wetan Maudy,Kesehatan,94.0,43.0,7236983.0,27107569.0,Lazada,811.0,Belum Terdaftar,2000,19870586.0,411000000.0,811.0
288217574,UD. Wenda Wiratama,Pendidikan,46.0,26.0,6718760.0,23465993.0,Website Sendiri,267.0,Terdaftar,2017,16747233.0,216000000.0,267.0
288217575,UD. Lidya Pramana,Kesehatan,88.0,93.0,5895243.0,31909124.0,Bukalapak,663.0,Terdaftar,2020,26013881.0,543000000.0,663.0
288217576,UD. Qyla Galang,Perdagangan,88.0,86.0,8194415.0,49981470.0,Shopee,542.0,Belum Terdaftar,2017,41787055.0,522000000.0,542.0
288217577,UD. Syifa Suci,Pendidikan,19.0,97.0,5725891.0,33449696.0,Bukalapak,983.0,Belum Terdaftar,2001,27723805.0,348000000.0,983.0
288217578,UD. Rafif Lingga,Pendidikan,54.0,73.0,1898976.0,35090679.0,Shopee,630.0,Terdaftar,2020,33191703.0,381000000.0,630.0
288217579,UD. Rian Utamaindah Tomi,Kesehatan,86.0,56.0,1774146.0,12379057.0,Bukalapak,205.0,Terdaftar,2014,10604911.0,426000000.0,205.0
288217580,UD. Kiki Kalbu,Kesehatan,10.0,55.0,1276145.0,48155509.0,Website Sendiri,777.0,Terdaftar,2006,46879364.0,195000000.0,777.0
288217581,UD. Qira Tirta,Jasa,67.0,79.0,7010884.0,25847942.0,Website Sendiri,185.0,Terdaftar,2017,18837058.0,438000000.0,185.0
288217582,UD. Gracia Raharja,Jasa,61.0,49.0,3298428.0,31202488.0,Lazada,12.0,Terdaftar,2024,27904060.0,330000000.0,12.0
288217583,UD. Jodi Hilir,Jasa,2.0,40.0,1343075.0,23499288.0,Lazada,801.0,Terdaftar,2001,22156213.0,126000000.0,801.0
288217584,UD. Ulil Merdeka,Kesehatan,2.0,56.0,632105.0,44205012.0,Bukalapak,431.0,Terdaftar,2023,43572907.0,174000000.0,431.0
288217585,UD. Pipit Pramudita,Jasa,96.0,91.0,6999342.0,38871201.0,Shopee,37.0,Terdaftar,2004,31871859.0,561000000.0,37.0
288217586,UD. Nando Suci,Kesehatan,4.0,75.0,8203885.8,10869782.0,Bukalapak,712.0,Belum Terdaftar,2017,2099402.0,237000000.0,712.0
288217587,UD. Sekar Sidarta,Perdagangan,22.0,11.0,7997250.0,25611802.0,Lazada,497.0,Terdaftar,2018,17614552.0,99000000.0,497.0
288217588,UD. Hanafi Padi,Kesehatan,66.0,24.0,2513812.0,48893260.0,Lazada,351.0,Terdaftar,2017,46379448.0,270000000.0,351.0
288217589,UD. Sekar Pelangi,Perdagangan,12.0,76.0,9679611.0,18180428.0,Bukalapak,647.0,Belum Terdaftar,2023,8500817.0,264000000.0,647.0
288217590,UD. Chika Sakti,Kesehatan,31.0,57.0,8179582.8,49847704.0,Tokopedia,786.0,Terdaftar,2016,40087169.0,264000000.0,786.0
288217591,UD. Cici Madya,Perdagangan,8.0,39.0,1857859.0,29239401.0,Lazada,463.0,Belum Terdaftar,2016,27381542.0,141000000.0,463.0
288217592,UD. Citra Prana,Pendidikan,68.0,33.0,6591857.0,47230624.0,Bukalapak,415.0,Belum Terdaftar,2003,40638767.0,303000000.0,415.0
288217593,UD. Rizki Warna,Pendidikan,37.0,79.0,6049555.0,20571664.0,Shopee,758.0,Terdaftar,2004,14522109.0,348000000.0,758.0
288217594,UD. Hendra Kawiswara Ilmi,Perdagangan,47.0,91.0,7498704.0,27756497.0,Bukalapak,706.0,Terdaftar,2008,20257793.0,414000000.0,706.0
288217595,UD. Tono Maju Arman,Perdagangan,95.0,25.0,1592785.0,23590191.0,Bukalapak,52.0,Belum Terdaftar,2017,21997406.0,360000000.0,52.0
288217596,UD. Candra Gita,Perdagangan,95.0,87.0,6744406.0,21769489.0,Tokopedia,648.0,Belum Terdaftar,2007,15025083.0,546000000.0,648.0
288217597,UD. Qayla Kusen,Pendidikan,62.0,33.0,7291561.0,47069556.0,Shopee,376.0,Belum Terdaftar,2008,39777995.0,285000000.0,376.0
288217598,UD. Dito Trisaktiatma,Perdagangan,22.0,10.0,9739746.0,38080496.0,Website Sendiri,806.0,Belum Terdaftar,2007,28340750.0,96000000.0,806.0
288217599,UD. Farhan Mandala,Perdagangan,11.0,35.0,5856460.0,16855695.0,Website Sendiri,21.0,Belum Terdaftar,2001,10999235.0,138000000.0,21.0
288217600,UD. Fira Sehat,Pendidikan,20.0,65.0,7353913.0,8712794.0,Website Sendiri,611.0,Terdaftar,2010,1358881.0,255000000.0,611.0
288217601,UD. Obed Wicaksana,Jasa,35.0,48.0,3233642.0,24477449.0,Lazada,278.0,Terdaftar,2001,21243807.0,249000000.0,278.0
288217602,UD. Gilangga Wiratama Desta,Pendidikan,26.0,76.0,2153261.0,49435735.0,Tokopedia,354.0,Terdaftar,2016,47282474.0,306000000.0,354.0
288217603,UD. Barokah Cerah,Perdagangan,47.0,32.0,2979564.0,19864123.0,Shopee,568.0,Terdaftar,2001,16884559.0,237000000.0,568.0
288217604,UD. Yuli Jayawarsa,Kesehatan,23.0,35.0,2213740.0,26963159.0,Bukalapak,114.0,Belum Terdaftar,2003,24749419.0,174000000.0,114.0
288217605,UD. Sari Wening,Kesehatan,83.0,98.0,5770529.0,8317824.0,Lazada,19.0,Terdaftar,2004,2547295.0,543000000.0,19.0
288217606,UD. Umar Wangi,Jasa,13.0,45.0,2458479.0,39958239.0,Tokopedia,696.0,Terdaftar,2011,37499760.0,174000000.0,696.0
288217607,UD. Indah Pancasila,Pendidikan,55.0,63.0,7585336.0,11252872.0,Bukalapak,744.0,Terdaftar,2012,3667536.0,315000000.0,744.0
288217608,UD. Qayla Kusumajati,Perdagangan,48.0,76.0,1075458.0,18898884.0,Tokopedia,136.0,Belum Terdaftar,2017,17823426.0,372000000.0,136.0
288217609,UD. Berlian Manggala,Perdagangan,76.0,47.0,1154342.0,39951829.0,Shopee,275.0,Belum Terdaftar,2017,38797487.0,369000000.0,275.0
288217610,UD. Rafa Suci,Kesehatan,14.0,47.0,4272158.0,31761495.0,Shopee,389.0,Terdaftar,2004,27489337.0,183000000.0,389.0
288217611,UD. Inten Jayawarsa Rangga,Perdagangan,54.0,21.0,7166040.0,2426461.0,Bukalapak,358.0,Terdaftar,2013,-4739579.0,225000000.0,358.0
288217612,UD. Uci Anggara Citra,Kesehatan,9.0,88.0,6616922.2,19969739.0,Shopee,512.0,Terdaftar,2019,13888056.0,291000000.0,512.0
288217613,UD. Elen Sumringah Mega,Jasa,70.0,10.0,8544021.0,13025295.0,Shopee,994.0,Belum Terdaftar,2016,4481274.0,240000000.0,994.0
288217614,UD. Lando Lintang,Perdagangan,14.0,90.0,5537776.0,28090291.0,Tokopedia,144.0,Belum Terdaftar,2004,22552515.0,312000000.0,144.0
288217615,UD. Leni Widuri,Perdagangan,5.0,0.0,8204991.0,3951819.0,Shopee,679.0,Terdaftar,2020,-4253172.0,15000000.0,679.0
288217616,UD. Khalid Mandala Tiara,Data tidak tersedia,98.0,19.0,948115.0,20960852.0,Bukalapak,181.0,Belum Terdaftar,2018,20012737.0,351000000.0,181.0
288217617,UD. Echa Jagad Farhan,Kesehatan,18.0,6.0,5865191.0,33693631.4,Lazada,218.0,Terdaftar,2017,28611034.0,72000000.0,218.0
288217618,UD. Verdi Pamungkas,Pendidikan,75.0,52.0,2025246.0,11915162.0,Website Sendiri,143.0,Belum Terdaftar,2015,9889916.0,381000000.0,143.0
288217619,UD. Jaya Sidarta,Jasa,52.0,19.0,6215045.0,4800617.0,Website Sendiri,858.0,Belum Terdaftar,2001,-1414428.0,213000000.0,858.0
288217620,UD. Marwan Kinarya,Kesehatan,31.0,18.0,4548194.0,17518218.0,Tokopedia,37.0,Terdaftar,2004,12970024.0,147000000.0,160.0
288217621,UD. Ovan Kusuma,Pendidikan,11.0,66.0,2265584.0,44461608.0,Website Sendiri,120.0,Belum Terdaftar,2023,42196024.0,231000000.0,541.2
288217622,UD. Marsel Senopati,Kesehatan,87.0,4.0,1118458.0,34860576.0,Shopee,204.0,Terdaftar,2005,33742118.0,273000000.0,372.2
288217623,UD. Zahira Suryaputra,Jasa,34.0,5.0,7110617.0,2959650.0,Lazada,459.0,Belum Terdaftar,2018,-2603570.0,117000000.0,459.0
288217624,UD. Nando Kencana,Kesehatan,61.0,57.2,2079496.0,32523673.0,Bukalapak,433.0,Belum Terdaftar,2022,30444177.0,420000000.0,433.0
288217625,UD. Heri Arsana,Jasa,41.0,53.0,9903602.0,46400503.0,Bukalapak,124.0,Terdaftar,2017,36496901.0,282000000.0,124.0
288217626,UD. Marsel Kusen,Jasa,65.0,20.0,5344827.0,19756343.0,Website Sendiri,816.0,Terdaftar,2004,14411516.0,255000000.0,816.0
288217627,UD. Lukita Wetan,Kesehatan,6.0,73.0,9508925.0,6352943.0,Bukalapak,960.0,Belum Terdaftar,2008,-3155982.0,237000000.0,960.0
288217628,UD. Jasmine Abdi,Pendidikan,91.0,48.0,2857953.0,12481524.0,Website Sendiri,611.0,Belum Terdaftar,2006,9623571.0,417000000.0,611.0
288217629,UD. Anang Sundawa,Perdagangan,12.0,7.0,6405164.0,24936768.0,Shopee,350.0,Belum Terdaftar,2012,18531604.0,57000000.0,350.0
288217630,UD. Lana Sudarsana,Kesehatan,44.0,78.0,8159984.0,14630248.0,Lazada,582.0,Terdaftar,2022,6470264.0,366000000.0,565.0
288217631,UD. Grego Cempaka,Perdagangan,79.0,50.0,7920401.0,28742391.0,Bukalapak,508.0,Terdaftar,2022,20821990.0,310200000.0,508.0
288217632,UD. Kirana Jayeng,Pendidikan,34.0,87.0,5608817.0,43866719.0,Shopee,241.0,Terdaftar,2019,38257902.0,363000000.0,241.0
288217633,UD. Barokah Pagi,Jasa,77.0,41.0,8620225.0,41751124.0,Shopee,43.0,Terdaftar,2020,33130899.0,354000000.0,43.0
288217634,UD. Delia Madya,Perdagangan,13.0,55.0,9169169.0,6427665.0,Lazada,421.0,Belum Terdaftar,2017,-2741504.0,204000000.0,421.0
288217635,UD. Pasha Ayodya,Kesehatan,0.0,68.0,9786207.0,19361479.0,Website Sendiri,23.0,Belum Terdaftar,2011,9575272.0,204000000.0,23.0
288217636,UD. Wawan Luhur,Jasa,10.0,41.0,5840592.0,4388306.0,Shopee,672.0,Terdaftar,2005,-1452286.0,153000000.0,672.0
288217637,UD. Nando Abadi,Jasa,9.0,75.0,3482430.0,26383225.0,Shopee,511.0,Terdaftar,2017,22900795.0,252000000.0,511.0
288217638,UD. Putri Trisudira,Pendidikan,39.0,28.0,3189190.0,26031572.0,Data tidak tersedia,412.0,Belum Terdaftar,2016,22842382.0,201000000.0,412.0
288217639,UD. Wesly Tirtaatmaja,Perdagangan,77.0,81.0,980392.0,26125430.0,Bukalapak,37.0,Terdaftar,2020,25145038.0,474000000.0,37.0
288217640,UD. Made Gemilang,Kesehatan,62.0,47.0,6896146.0,48540196.0,Bukalapak,683.0,Belum Terdaftar,2007,41644050.0,327000000.0,683.0
288217641,UD. Nindy Wijaksana,Jasa,37.0,36.0,8807508.0,32733794.0,Lazada,455.0,Terdaftar,2007,23926286.0,219000000.0,455.0
